Project_Name,Project_URL,Project_Hash,Test_filename,Test_classname,Test_funcname,Test_parametrization,Order-dependent,Verdict_Isolated,Verdict_OriginalOrder
flask_googletrans,https://github.com/mrf345/flask_googletrans/,e7ec3057bdbe57bb30928edc41fdeb0d19a0984d,test_fg.py,,test__GtranRoute,,True,Passed,Passed
flask_googletrans,https://github.com/mrf345/flask_googletrans/,e7ec3057bdbe57bb30928edc41fdeb0d19a0984d,test_fg.py,,test_cache_translation,,True,Passed,Passed
flask_googletrans,https://github.com/mrf345/flask_googletrans/,e7ec3057bdbe57bb30928edc41fdeb0d19a0984d,test_fg.py,,test_translate_failsafe,,True,Failed,Passed
flask_googletrans,https://github.com/mrf345/flask_googletrans/,e7ec3057bdbe57bb30928edc41fdeb0d19a0984d,test_fg.py,,test_translate_multi_new_mod,,True,Passed,Passed
flask_googletrans,https://github.com/mrf345/flask_googletrans/,e7ec3057bdbe57bb30928edc41fdeb0d19a0984d,test_fg.py,,test_translate_single_new_dest,,True,Passed,Passed
flask_googletrans,https://github.com/mrf345/flask_googletrans/,e7ec3057bdbe57bb30928edc41fdeb0d19a0984d,test_fg.py,,test_translate_template_initApp,,True,Passed,Passed
flask_googletrans,https://github.com/mrf345/flask_googletrans/,e7ec3057bdbe57bb30928edc41fdeb0d19a0984d,test_fg.py,,test_translator_false_input,,True,Passed,Passed
flask_googletrans,https://github.com/mrf345/flask_googletrans,e7ec3057bdbe57bb30928edc41fdeb0d19a0984d,test_fg.py,,test__GtranRoute,,True,Passed,Passed
flask_googletrans,https://github.com/mrf345/flask_googletrans,e7ec3057bdbe57bb30928edc41fdeb0d19a0984d,test_fg.py,,test_translate_failsafe,,True,Failed,Passed
flask_googletrans,https://github.com/mrf345/flask_googletrans,e7ec3057bdbe57bb30928edc41fdeb0d19a0984d,test_fg.py,,test_translate_multi_new_mod,,True,Passed,Passed
flask_googletrans,https://github.com/mrf345/flask_googletrans,e7ec3057bdbe57bb30928edc41fdeb0d19a0984d,test_fg.py,,test_translate_single_new_dest,,True,Passed,Passed
flask_googletrans,https://github.com/mrf345/flask_googletrans,e7ec3057bdbe57bb30928edc41fdeb0d19a0984d,test_fg.py,,test_translate_template_initApp,,True,Passed,Passed
flask_googletrans,https://github.com/mrf345/flask_googletrans,e7ec3057bdbe57bb30928edc41fdeb0d19a0984d,test_fg.py,,test_translator_false_input,,True,Passed,Passed
importmagic,https://github.com/alecthomas/importmagic,c00f2b282d933e0a9780146a20792f9e31fc8e6f,importmagic/importer_test.py,,test_from_import_as,,True,Passed,Passed
importmagic,https://github.com/paradoxxxzero/importmagic,9d0f55ce5b552062b7971de70c4fc587564502d2,importmagic/importer_test.py,,test_from_import_as,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_config.py,TestDebug,test_default,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestDeferredRead,test_filelike_deferred,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestFileLike,test_read_file_given_file_like_object,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_AE,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_OD_explicit_little,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_OD_implicit_little,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_OL_explicit_little,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_OL_implicit_little,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_OV_explicit_little,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_OV_implicit_little,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_SV_implicit_little,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_UC_explicit_little,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_UC_implicit_little,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_UR_explicit_little,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_UR_implicit_little,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_UV_explicit_little,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_UV_implicit_little,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReader,test_commandset_no_dataset,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReader,test_correct_ambiguous_explicit_vr,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReader,test_correct_ambiguous_vr,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReader,test_correct_ambiguous_vr_compressed,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReader,test_file_meta_dataset_implicit_vr,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReader,test_file_meta_dataset_implicit_vr_strict,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReader,test_group_length_wrong,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReader,test_long_specific_char_set,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReader,test_meta_no_dataset,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReader,test_no_dataset,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReader,test_no_preamble_command_group_dataset,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReader,test_no_preamble_file_meta_dataset,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReader,test_preamble_command_meta_no_dataset,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReader,test_preamble_commandset_no_dataset,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReader,test_preamble_meta_no_dataset,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestCorrectAmbiguousVR,test_ambiguous_element_in_sequence_explicit_using_attribute,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestCorrectAmbiguousVR,test_ambiguous_element_in_sequence_explicit_using_index,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestCorrectAmbiguousVR,test_ambiguous_element_in_sequence_implicit_using_attribute,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestCorrectAmbiguousVR,test_ambiguous_element_in_sequence_implicit_using_index,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestScratchWriteDateTime,testCT,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestScratchWriteDateTime,testJPEG2000,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestScratchWriteDateTime,testMR,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestScratchWriteDateTime,testMultiPN,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestScratchWriteDateTime,testRTDose,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestScratchWriteDateTime,testRTPlan,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestScratchWriteDateTime,testUnicode,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestWriteFile,testCT,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestWriteFile,testJPEG2000,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestWriteFile,testMR,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestWriteFile,testMultiPN,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestWriteFile,testRTDose,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestWriteFile,testRTPlan,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestWriteFile,testUnicode,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestWriteNonStandard,test_commandset,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestWriteNonStandard,test_commandset_filemeta,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestWriteNonStandard,test_preamble_commandset,,True,Passed,Passed
pydicom,https://github.com/darcymason/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filewriter.py,TestWriteNonStandard,test_read_write_identical,,True,Passed,Passed
pydicom,https://github.com/pydicom/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_config.py,TestDebug,test_default,,True,Passed,Passed
pydicom,https://github.com/pydicom/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestDeferredRead,test_filelike_deferred,,True,Passed,Passed
pydicom,https://github.com/pydicom/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestFileLike,test_read_file_given_file_like_object,,True,Passed,Passed
pydicom,https://github.com/pydicom/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_AE,,True,Passed,Passed
pydicom,https://github.com/pydicom/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_OD_explicit_little,,True,Passed,Passed
pydicom,https://github.com/pydicom/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_OD_implicit_little,,True,Passed,Passed
pydicom,https://github.com/pydicom/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_OL_explicit_little,,True,Passed,Passed
pydicom,https://github.com/pydicom/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_OL_implicit_little,,True,Passed,Passed
pydicom,https://github.com/pydicom/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_OV_explicit_little,,True,Passed,Passed
pydicom,https://github.com/pydicom/pydicom,9561c5d40ec96076c974b5987767dc7b78c500a6,pydicom/tests/test_filereader.py,TestReadDataElement,test_read_OV_implicit_little,,True,Passed,Passed
